,date,spot_tday,spot_yday,log_return,vol_annual_estimate,HMM_state,p_calm_tday,p_stressed_tday
1063,2023-01-30,4.331363201141357,4.324699878692627,0.0015395737538972517,0.1037473872977376,0,0.8734112688663401,0.12658873113365984
1064,2023-01-31,4.3403000831604,4.331363201141357,0.0020611697871596854,0.1037473872977376,0,0.7587073586727786,0.24129264132722136
1065,2023-02-01,4.334403991699219,4.3403000831604,-0.0013593760244156002,0.1037473872977376,0,0.5291529800659833,0.47084701993401673
1066,2023-02-02,4.266112804412842,4.334403991699219,-0.015881050917452094,0.1037473872977376,1,0.037403945894033175,0.9625960541059668
1067,2023-02-03,4.2914719581604,4.266112804412842,0.005926725514669356,0.1037473872977376,1,0.026196105568313113,0.9738038944316868
1068,2023-02-06,4.36460018157959,4.2914719581604,0.016896800785410244,0.1037473872977376,1,0.006412299756926105,0.9935877002430739
1069,2023-02-07,4.419400215148926,4.36460018157959,0.012477400286138711,0.1037473872977376,1,0.06355863938091826,0.9364413606190818
1070,2023-02-08,4.424900054931641,4.419400215148926,0.0012437027969863246,0.1037473872977376,1,0.49348885325223196,0.506511146747768
1071,2023-02-09,4.418799877166748,4.424900054931641,-0.0013795535305813726,0.1037473872977376,0,0.6963662530129006,0.30363374698709944
1072,2023-02-10,4.424200057983398,4.418799877166748,0.0012213460426401786,0.1037473872977376,0,0.7887153354912895,0.21128466450871058
1073,2023-02-13,4.461231231689453,4.424200057983398,0.008335304590339427,0.1037473872977376,0,0.8271927978569525,0.17280720214304743
1074,2023-02-14,4.459319114685059,4.461231231689453,-0.0004286993424024328,0.1037473872977376,0,0.9045557668899394,0.0954442331100606
1075,2023-02-15,4.446300029754639,4.459319114685059,-0.0029237931678427567,0.1037473872977376,0,0.9384348135625694,0.06156518643743052
1076,2023-02-16,4.455150127410889,4.446300029754639,0.001988462647340947,0.1037473872977376,0,0.9542190966600126,0.045780903339987404
1077,2023-02-17,4.471089839935303,4.455150127410889,0.003571431986026686,0.1037473872977376,0,0.9580406500630192,0.04195934993698071
1078,2023-02-20,4.454354763031006,4.471089839935303,-0.003749974877416415,0.1037473872977376,0,0.9556717635880426,0.04432823641195736
